"region"	"age"	"Persons 2020"
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"50 years"	21
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"51 years"	30
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"52 years"	18
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"53 years"	22
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"54 years"	35
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"55 years"	25
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"56 years"	25
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"57 years"	33
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"58 years"	20
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"59 years"	20
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"60 years"	24
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"61 years"	25
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"62 years"	21
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"63 years"	39
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"64 years"	37
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"65 years"	27
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"66 years"	30
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"67 years"	33
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"68 years"	23
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"69 years"	34
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"70 years"	40
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"71 years"	37
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"72 years"	41
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"73 years"	18
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"74 years"	27
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"75 years"	19
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"76 years"	13
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"77 years"	16
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"78 years"	9
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"79 years"	14
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"80 years"	9
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"81 years"	16
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"82 years"	9
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"83 years"	10
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"84 years"	5
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"85 years"	12
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"86 years"	4
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"87 years"	4
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"88 years"	2
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"89 years"	3
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"90 years"	2
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"91 years"	4
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"92 years"	1
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"93 years"	2
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"94 years"	3
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"95 years"	2
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"96 years"	0
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"97 years"	0
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"98 years"	0
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"99 years"	0
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"100 years"	0
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"101 years"	0
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"102 years"	0
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"103 years"	0
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"104 years"	0
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"105 years or older"	0
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"0 years"	14
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"1 year"	13
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"2 years"	12
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"3 years"	16
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"4 years"	23
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"5 years"	23
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"6 years"	20
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"7 years"	19
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"8 years"	17
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"9 years"	23
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"10 years"	12
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"11 years"	20
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"12 years"	24
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"13 years"	22
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"14 years"	28
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"15 years"	24
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"16 years"	19
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"17 years"	21
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"18 years"	25
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"19 years"	21
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"20 years"	16
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"21 years"	26
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"22 years"	24
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"23 years"	18
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"24 years"	23
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"25 years"	28
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"26 years"	18
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"27 years"	20
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"28 years"	26
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"29 years"	18
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"30 years"	20
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"31 years"	29
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"32 years"	21
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"33 years"	20
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"34 years"	27
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"35 years"	32
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"36 years"	19
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"37 years"	9
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"38 years"	21
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"39 years"	19
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"40 years"	21
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"41 years"	12
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"42 years"	17
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"43 years"	22
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"44 years"	14
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"45 years"	17
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"46 years"	28
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"47 years"	30
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"48 years"	39
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"49 years"	31
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"50 years"	28
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"51 years"	32
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"52 years"	32
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"53 years"	35
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"54 years"	28
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"55 years"	33
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"56 years"	22
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"57 years"	30
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"58 years"	23
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"59 years"	28
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"60 years"	25
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"61 years"	34
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"62 years"	29
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"63 years"	31
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"64 years"	25
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"65 years"	30
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"66 years"	28
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"67 years"	30
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"68 years"	34
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"69 years"	37
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"70 years"	29
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"71 years"	32
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"72 years"	28
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"73 years"	31
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"74 years"	31
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"75 years"	19
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"76 years"	23
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"77 years"	24
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"78 years"	23
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"79 years"	19
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"80 years"	21
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"81 years"	18
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"82 years"	22
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"83 years"	13
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"84 years"	25
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"85 years"	9
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"86 years"	7
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"87 years"	5
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"88 years"	10
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"89 years"	8
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"90 years"	3
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"91 years"	4
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"92 years"	4
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"93 years"	2
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"94 years"	2
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"95 years"	1
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"96 years"	1
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"97 years"	1
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"98 years"	0
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"99 years"	1
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"100 years"	0
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"101 years"	0
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"102 years"	0
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"103 years"	0
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"104 years"	0
"K-5426 Gáivuotna - Kåfjord - Kaivuono"	"105 years or older"	0
"K-5427 Skjervøy"	"0 years"	19
"K-5427 Skjervøy"	"1 year"	30
"K-5427 Skjervøy"	"2 years"	22
"K-5427 Skjervøy"	"3 years"	40
"K-5427 Skjervøy"	"4 years"	33
"K-5427 Skjervøy"	"5 years"	37
"K-5427 Skjervøy"	"6 years"	34
"K-5427 Skjervøy"	"7 years"	22
"K-5427 Skjervøy"	"8 years"	27
"K-5427 Skjervøy"	"9 years"	40
"K-5427 Skjervøy"	"10 years"	24
"K-5427 Skjervøy"	"11 years"	30
"K-5427 Skjervøy"	"12 years"	30
"K-5427 Skjervøy"	"13 years"	44
"K-5427 Skjervøy"	"14 years"	33
"K-5427 Skjervøy"	"15 years"	32
"K-5427 Skjervøy"	"16 years"	29
"K-5427 Skjervøy"	"17 years"	29
"K-5427 Skjervøy"	"18 years"	38
"K-5427 Skjervøy"	"19 years"	37
"K-5427 Skjervøy"	"20 years"	32
"K-5427 Skjervøy"	"21 years"	40
"K-5427 Skjervøy"	"22 years"	37
"K-5427 Skjervøy"	"23 years"	52
"K-5427 Skjervøy"	"24 years"	40
"K-5427 Skjervøy"	"25 years"	54
"K-5427 Skjervøy"	"26 years"	36
"K-5427 Skjervøy"	"27 years"	36
"K-5427 Skjervøy"	"28 years"	48
"K-5427 Skjervøy"	"29 years"	43
"K-5427 Skjervøy"	"30 years"	28
"K-5427 Skjervøy"	"31 years"	41
"K-5427 Skjervøy"	"32 years"	33
"K-5427 Skjervøy"	"33 years"	34
"K-5427 Skjervøy"	"34 years"	31
"K-5427 Skjervøy"	"35 years"	33
"K-5427 Skjervøy"	"36 years"	26
"K-5427 Skjervøy"	"37 years"	36
"K-5427 Skjervøy"	"38 years"	35
"K-5427 Skjervøy"	"39 years"	41
"K-5427 Skjervøy"	"40 years"	38
"K-5427 Skjervøy"	"41 years"	37
"K-5427 Skjervøy"	"42 years"	31
"K-5427 Skjervøy"	"43 years"	32
"K-5427 Skjervøy"	"44 years"	34
"K-5427 Skjervøy"	"45 years"	36
"K-5427 Skjervøy"	"46 years"	40
"K-5427 Skjervøy"	"47 years"	32
"K-5427 Skjervøy"	"48 years"	52
"K-5427 Skjervøy"	"49 years"	52
"K-5427 Skjervøy"	"50 years"	40
"K-5427 Skjervøy"	"51 years"	40
"K-5427 Skjervøy"	"52 years"	43
"K-5427 Skjervøy"	"53 years"	40
"K-5427 Skjervøy"	"54 years"	34
"K-5427 Skjervøy"	"55 years"	32
"K-5427 Skjervøy"	"56 years"	37
"K-5427 Skjervøy"	"57 years"	42
"K-5427 Skjervøy"	"58 years"	35
"K-5427 Skjervøy"	"59 years"	23
"K-5427 Skjervøy"	"60 years"	31
"K-5427 Skjervøy"	"61 years"	23
"K-5427 Skjervøy"	"62 years"	29
"K-5427 Skjervøy"	"63 years"	44
"K-5427 Skjervøy"	"64 years"	33
"K-5427 Skjervøy"	"65 years"	35
"K-5427 Skjervøy"	"66 years"	32
"K-5427 Skjervøy"	"67 years"	31
"K-5427 Skjervøy"	"68 years"	20
"K-5427 Skjervøy"	"69 years"	30
"K-5427 Skjervøy"	"70 years"	36
"K-5427 Skjervøy"	"71 years"	39
"K-5427 Skjervøy"	"72 years"	40
"K-5427 Skjervøy"	"73 years"	39
"K-5427 Skjervøy"	"74 years"	32
"K-5427 Skjervøy"	"75 years"	41
"K-5427 Skjervøy"	"76 years"	32
"K-5427 Skjervøy"	"77 years"	31
"K-5427 Skjervøy"	"78 years"	30
"K-5427 Skjervøy"	"79 years"	21
"K-5427 Skjervøy"	"80 years"	11
"K-5427 Skjervøy"	"81 years"	18
"K-5427 Skjervøy"	"82 years"	17
"K-5427 Skjervøy"	"83 years"	11
"K-5427 Skjervøy"	"84 years"	15
"K-5427 Skjervøy"	"85 years"	18
"K-5427 Skjervøy"	"86 years"	10
"K-5427 Skjervøy"	"87 years"	6
"K-5427 Skjervøy"	"88 years"	7
"K-5427 Skjervøy"	"89 years"	8
"K-5427 Skjervøy"	"90 years"	2
"K-5427 Skjervøy"	"91 years"	3
"K-5427 Skjervøy"	"92 years"	3
"K-5427 Skjervøy"	"93 years"	5
"K-5427 Skjervøy"	"94 years"	2
"K-5427 Skjervøy"	"95 years"	1
"K-5427 Skjervøy"	"96 years"	1
"K-5427 Skjervøy"	"97 years"	1
"K-5427 Skjervøy"	"98 years"	2
"K-5427 Skjervøy"	"99 years"	0
"K-5427 Skjervøy"	"100 years"	0
"K-5427 Skjervøy"	"101 years"	0
"K-5427 Skjervøy"	"102 years"	1
"K-5427 Skjervøy"	"103 years"	0
"K-5427 Skjervøy"	"104 years"	0
"K-5427 Skjervøy"	"105 years or older"	0
"K-5428 Nordreisa"	"0 years"	43
"K-5428 Nordreisa"	"1 year"	41
"K-5428 Nordreisa"	"2 years"	40
"K-5428 Nordreisa"	"3 years"	45
"K-5428 Nordreisa"	"4 years"	37
"K-5428 Nordreisa"	"5 years"	54
"K-5428 Nordreisa"	"6 years"	50
"K-5428 Nordreisa"	"7 years"	58
"K-5428 Nordreisa"	"8 years"	51
"K-5428 Nordreisa"	"9 years"	74
"K-5428 Nordreisa"	"10 years"	64
"K-5428 Nordreisa"	"11 years"	62
"K-5428 Nordreisa"	"12 years"	69
"K-5428 Nordreisa"	"13 years"	52
"K-5428 Nordreisa"	"14 years"	68
"K-5428 Nordreisa"	"15 years"	75
"K-5428 Nordreisa"	"16 years"	57
"K-5428 Nordreisa"	"17 years"	58
"K-5428 Nordreisa"	"18 years"	40
"K-5428 Nordreisa"	"19 years"	85
"K-5428 Nordreisa"	"20 years"	63
"K-5428 Nordreisa"	"21 years"	51
"K-5428 Nordreisa"	"22 years"	64
"K-5428 Nordreisa"	"23 years"	63
"K-5428 Nordreisa"	"24 years"	63
"K-5428 Nordreisa"	"25 years"	73
"K-5428 Nordreisa"	"26 years"	64
"K-5428 Nordreisa"	"27 years"	61
"K-5428 Nordreisa"	"28 years"	74
"K-5428 Nordreisa"	"29 years"	60
"K-5428 Nordreisa"	"30 years"	54
"K-5428 Nordreisa"	"31 years"	60
"K-5428 Nordreisa"	"32 years"	42
"K-5428 Nordreisa"	"33 years"	62
"K-5428 Nordreisa"	"34 years"	47
"K-5428 Nordreisa"	"35 years"	48
"K-5428 Nordreisa"	"36 years"	40
"K-5428 Nordreisa"	"37 years"	46
"K-5428 Nordreisa"	"38 years"	40
"K-5428 Nordreisa"	"39 years"	52
"K-5428 Nordreisa"	"40 years"	58
"K-5428 Nordreisa"	"41 years"	57
"K-5428 Nordreisa"	"42 years"	45
"K-5428 Nordreisa"	"43 years"	55
"K-5428 Nordreisa"	"44 years"	53
"K-5428 Nordreisa"	"45 years"	70
"K-5428 Nordreisa"	"46 years"	50
"K-5428 Nordreisa"	"47 years"	72
"K-5428 Nordreisa"	"48 years"	80
"K-5428 Nordreisa"	"49 years"	74
"K-5428 Nordreisa"	"50 years"	82
"K-5428 Nordreisa"	"51 years"	77
"K-5428 Nordreisa"	"52 years"	56
"K-5428 Nordreisa"	"53 years"	60
"K-5428 Nordreisa"	"54 years"	68
"K-5428 Nordreisa"	"55 years"	78
"K-5428 Nordreisa"	"56 years"	52
"K-5428 Nordreisa"	"57 years"	59
"K-5428 Nordreisa"	"58 years"	65
"K-5428 Nordreisa"	"59 years"	61
"K-5428 Nordreisa"	"60 years"	61
"K-5428 Nordreisa"	"61 years"	57
"K-5428 Nordreisa"	"62 years"	59
"K-5428 Nordreisa"	"63 years"	63
"K-5428 Nordreisa"	"64 years"	66
"K-5428 Nordreisa"	"65 years"	57
"K-5428 Nordreisa"	"66 years"	60
"K-5428 Nordreisa"	"67 years"	55
"K-5428 Nordreisa"	"68 years"	73
"K-5428 Nordreisa"	"69 years"	57
"K-5428 Nordreisa"	"70 years"	62
"K-5428 Nordreisa"	"71 years"	59
"K-5428 Nordreisa"	"72 years"	64
"K-5428 Nordreisa"	"73 years"	70
"K-5428 Nordreisa"	"74 years"	51
"K-5428 Nordreisa"	"75 years"	46
"K-5428 Nordreisa"	"76 years"	34
"K-5428 Nordreisa"	"77 years"	40
"K-5428 Nordreisa"	"78 years"	37
"K-5428 Nordreisa"	"79 years"	30
"K-5428 Nordreisa"	"80 years"	26
"K-5428 Nordreisa"	"81 years"	28
"K-5428 Nordreisa"	"82 years"	24
"K-5428 Nordreisa"	"83 years"	25
"K-5428 Nordreisa"	"84 years"	18
"K-5428 Nordreisa"	"85 years"	15
"K-5428 Nordreisa"	"86 years"	11
"K-5428 Nordreisa"	"87 years"	21
"K-5428 Nordreisa"	"88 years"	13
"K-5428 Nordreisa"	"89 years"	13
"K-5428 Nordreisa"	"90 years"	11
"K-5428 Nordreisa"	"91 years"	11
"K-5428 Nordreisa"	"92 years"	5
"K-5428 Nordreisa"	"93 years"	5
"K-5428 Nordreisa"	"94 years"	2
"K-5428 Nordreisa"	"95 years"	4
"K-5428 Nordreisa"	"96 years"	1
"K-5428 Nordreisa"	"97 years"	3
"K-5428 Nordreisa"	"98 years"	1
"K-5428 Nordreisa"	"99 years"	0
"K-5428 Nordreisa"	"100 years"	0
"K-5428 Nordreisa"	"101 years"	0
"K-5428 Nordreisa"	"102 years"	1
"K-5428 Nordreisa"	"103 years"	0
"K-5428 Nordreisa"	"104 years"	0
"K-5428 Nordreisa"	"105 years or older"	0
"K-5429 Kvænangen"	"0 years"	7
"K-5429 Kvænangen"	"1 year"	4
"K-5429 Kvænangen"	"2 years"	9
"K-5429 Kvænangen"	"3 years"	10
"K-5429 Kvænangen"	"4 years"	11
"K-5429 Kvænangen"	"5 years"	11
"K-5429 Kvænangen"	"6 years"	15
"K-5429 Kvænangen"	"7 years"	7
"K-5429 Kvænangen"	"8 years"	6
"K-5429 Kvænangen"	"9 years"	9
"K-5429 Kvænangen"	"10 years"	15
"K-5429 Kvænangen"	"11 years"	12
"K-5429 Kvænangen"	"12 years"	11
"K-5429 Kvænangen"	"13 years"	16
"K-5429 Kvænangen"	"14 years"	9
"K-5429 Kvænangen"	"15 years"	14
"K-5429 Kvænangen"	"16 years"	8
"K-5429 Kvænangen"	"17 years"	11
"K-5429 Kvænangen"	"18 years"	18
"K-5429 Kvænangen"	"19 years"	14
"K-5429 Kvænangen"	"20 years"	12
"K-5429 Kvænangen"	"21 years"	20
"K-5429 Kvænangen"	"22 years"	15
"K-5429 Kvænangen"	"23 years"	12
"K-5429 Kvænangen"	"24 years"	12
"K-5429 Kvænangen"	"25 years"	8
"K-5429 Kvænangen"	"26 years"	19
"K-5429 Kvænangen"	"27 years"	14
"K-5429 Kvænangen"	"28 years"	15
"K-5429 Kvænangen"	"29 years"	14
"K-5429 Kvænangen"	"30 years"	6
"K-5429 Kvænangen"	"31 years"	11
"K-5429 Kvænangen"	"32 years"	11
"K-5429 Kvænangen"	"33 years"	10
"K-5429 Kvænangen"	"34 years"	17
"K-5429 Kvænangen"	"35 years"	10
"K-5429 Kvænangen"	"36 years"	11
"K-5429 Kvænangen"	"37 years"	6
"K-5429 Kvænangen"	"38 years"	9
"K-5429 Kvænangen"	"39 years"	12
"K-5429 Kvænangen"	"40 years"	10
"K-5429 Kvænangen"	"41 years"	14
"K-5429 Kvænangen"	"42 years"	9
"K-5429 Kvænangen"	"43 years"	4
"K-5429 Kvænangen"	"44 years"	15
"K-5429 Kvænangen"	"45 years"	17
"K-5429 Kvænangen"	"46 years"	14
"K-5429 Kvænangen"	"47 years"	16
"K-5429 Kvænangen"	"48 years"	17
"K-5429 Kvænangen"	"49 years"	14
"K-5429 Kvænangen"	"50 years"	18
"K-5429 Kvænangen"	"51 years"	26
"K-5429 Kvænangen"	"52 years"	24
"K-5429 Kvænangen"	"53 years"	13
"K-5429 Kvænangen"	"54 years"	25
"K-5429 Kvænangen"	"55 years"	13
"K-5429 Kvænangen"	"56 years"	20
"K-5429 Kvænangen"	"57 years"	20
"K-5429 Kvænangen"	"58 years"	19
"K-5429 Kvænangen"	"59 years"	19
"K-5429 Kvænangen"	"60 years"	14
"K-5429 Kvænangen"	"61 years"	15
"K-5429 Kvænangen"	"62 years"	13
"K-5429 Kvænangen"	"63 years"	18
"K-5429 Kvænangen"	"64 years"	9
"K-5429 Kvænangen"	"65 years"	11
"K-5429 Kvænangen"	"66 years"	19
"K-5429 Kvænangen"	"67 years"	18
"K-5429 Kvænangen"	"68 years"	23
"K-5429 Kvænangen"	"69 years"	17
"K-5429 Kvænangen"	"70 years"	18
"K-5429 Kvænangen"	"71 years"	18
"K-5429 Kvænangen"	"72 years"	21
"K-5429 Kvænangen"	"73 years"	14
"K-5429 Kvænangen"	"74 years"	11
"K-5429 Kvænangen"	"75 years"	13
"K-5429 Kvænangen"	"76 years"	22
"K-5429 Kvænangen"	"77 years"	11
"K-5429 Kvænangen"	"78 years"	11
"K-5429 Kvænangen"	"79 years"	11
"K-5429 Kvænangen"	"80 years"	15
"K-5429 Kvænangen"	"81 years"	7
"K-5429 Kvænangen"	"82 years"	15
"K-5429 Kvænangen"	"83 years"	7
"K-5429 Kvænangen"	"84 years"	10
"K-5429 Kvænangen"	"85 years"	7
"K-5429 Kvænangen"	"86 years"	6
"K-5429 Kvænangen"	"87 years"	9
"K-5429 Kvænangen"	"88 years"	6
"K-5429 Kvænangen"	"89 years"	3
"K-5429 Kvænangen"	"90 years"	6
"K-5429 Kvænangen"	"91 years"	1
"K-5429 Kvænangen"	"92 years"	2
"K-5429 Kvænangen"	"93 years"	0
"K-5429 Kvænangen"	"94 years"	1
"K-5429 Kvænangen"	"95 years"	0
"K-5429 Kvænangen"	"96 years"	1
"K-5429 Kvænangen"	"97 years"	0
"K-5429 Kvænangen"	"98 years"	0
"K-5429 Kvænangen"	"99 years"	0
"K-5429 Kvænangen"	"100 years"	0
"K-5429 Kvænangen"	"101 years"	0
"K-5429 Kvænangen"	"102 years"	0
"K-5429 Kvænangen"	"103 years"	0
"K-5429 Kvænangen"	"104 years"	0
"K-5429 Kvænangen"	"105 years or older"	0
"K-5430 Guovdageaidnu - Kautokeino"	"0 years"	30
"K-5430 Guovdageaidnu - Kautokeino"	"1 year"	28
"K-5430 Guovdageaidnu - Kautokeino"	"2 years"	31
"K-5430 Guovdageaidnu - Kautokeino"	"3 years"	32
"K-5430 Guovdageaidnu - Kautokeino"	"4 years"	45
"K-5430 Guovdageaidnu - Kautokeino"	"5 years"	32
"K-5430 Guovdageaidnu - Kautokeino"	"6 years"	39
"K-5430 Guovdageaidnu - Kautokeino"	"7 years"	31
"K-5430 Guovdageaidnu - Kautokeino"	"8 years"	38
"K-5430 Guovdageaidnu - Kautokeino"	"9 years"	26
"K-5430 Guovdageaidnu - Kautokeino"	"10 years"	44
"K-5430 Guovdageaidnu - Kautokeino"	"11 years"	37
"K-5430 Guovdageaidnu - Kautokeino"	"12 years"	33
"K-5430 Guovdageaidnu - Kautokeino"	"13 years"	40
"K-5430 Guovdageaidnu - Kautokeino"	"14 years"	36
"K-5430 Guovdageaidnu - Kautokeino"	"15 years"	29
"K-5430 Guovdageaidnu - Kautokeino"	"16 years"	35
"K-5430 Guovdageaidnu - Kautokeino"	"17 years"	31
"K-5430 Guovdageaidnu - Kautokeino"	"18 years"	27
"K-5430 Guovdageaidnu - Kautokeino"	"19 years"	42
"K-5430 Guovdageaidnu - Kautokeino"	"20 years"	28
"K-5430 Guovdageaidnu - Kautokeino"	"21 years"	32
"K-5430 Guovdageaidnu - Kautokeino"	"22 years"	30
"K-5430 Guovdageaidnu - Kautokeino"	"23 years"	31
"K-5430 Guovdageaidnu - Kautokeino"	"24 years"	50
"K-5430 Guovdageaidnu - Kautokeino"	"25 years"	37
"K-5430 Guovdageaidnu - Kautokeino"	"26 years"	30
"K-5430 Guovdageaidnu - Kautokeino"	"27 years"	40
"K-5430 Guovdageaidnu - Kautokeino"	"28 years"	40
"K-5430 Guovdageaidnu - Kautokeino"	"29 years"	40
"K-5430 Guovdageaidnu - Kautokeino"	"30 years"	37
"K-5430 Guovdageaidnu - Kautokeino"	"31 years"	31
